"","id","crime"
"7763","Noite-2014-12-15-Central","ROBBERY"
"7764","Madrugada-2014-12-11-Central","BURGLARY FROM VEHICLE"
"7765","Noite-2014-12-15-Central","VIOLATION OF RESTRAINING ORDER"
"7766","Manha-2014-12-03-Central","VEHICLE - STOLEN"
"7767","Manha-2014-12-16-Central","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
"7768","Tarde-2014-12-16-Central","BATTERY - SIMPLE ASSAULT"
"7769","Tarde-2014-12-15-Central","BATTERY - SIMPLE ASSAULT"
"7770","Tarde-2014-12-16-Central","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"7771","Tarde-2014-12-16-Central","PURSE SNATCHING"
"7772","Manha-2014-12-16-Central","THEFT PLAIN - PETTY ($950 & UNDER)"
"7773","Tarde-2014-12-16-Central","CRIMINAL THREATS - NO WEAPON DISPLAYED"
"7774","Noite-2014-12-16-Central","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
"7775","Madrugada-2014-12-10-Rampart","BURGLARY FROM VEHICLE"
"7776","Noite-2014-12-14-Rampart","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"7777","Manha-2014-12-15-Rampart","BURGLARY"
"7778","Noite-2014-12-14-Rampart","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"7779","Noite-2014-12-15-Rampart","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"7780","Madrugada-2014-12-16-Rampart","BATTERY - SIMPLE ASSAULT"
"7781","Noite-2014-12-15-Rampart","SPOUSAL (COHAB) ABUSE - AGGRAVATED ASSAULT"
"7782","Tarde-2014-12-15-Rampart","VEHICLE - STOLEN"
"7783","Madrugada-2014-12-16-Rampart","BURGLARY"
"7784","Manha-2014-12-16-Rampart","THEFT OF IDENTITY"
"7785","Tarde-2014-12-11-Rampart","VEHICLE - STOLEN"
"7786","Noite-2014-12-15-Rampart","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"7787","Tarde-2014-12-15-Rampart","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"7788","Manha-2014-12-16-Rampart","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"7789","Tarde-2014-12-16-Rampart","ATTEMPTED ROBBERY"
"7790","Tarde-2014-12-16-Rampart","BATTERY - SIMPLE ASSAULT"
"7791","Tarde-2014-12-08-Rampart","THEFT OF IDENTITY"
"7792","Noite-2014-12-15-Rampart","BATTERY - SIMPLE ASSAULT"
"7793","Madrugada-2014-12-16-Rampart","BURGLARY"
"7794","Madrugada-2014-12-16-Rampart","THEFT PLAIN - PETTY ($950 & UNDER)"
"7795","Noite-2014-12-13-Rampart","THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER)"
"7796","Noite-2014-12-16-Rampart","ROBBERY"
"7797","Noite-2014-12-16-Rampart","BURGLARY"
"7798","Noite-2014-12-16-Rampart","THEFT PLAIN - PETTY ($950 & UNDER)"
"7799","Noite-2014-12-12-Rampart","ROBBERY"
"7800","Tarde-2014-12-15-Southwest","THEFT, PERSON"
"7801","Noite-2014-12-15-Southwest","BURGLARY FROM VEHICLE"
"7802","Manha-2014-12-16-Southwest","VEHICLE - STOLEN"
"7803","Manha-2014-12-16-Southwest","VEHICLE - STOLEN"
"7804","Manha-2014-12-16-Southwest","VEHICLE - STOLEN"
"7805","Manha-2014-12-16-Southwest","VEHICLE - STOLEN"
"7806","Manha-2014-12-16-Southwest","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"7807","Manha-2014-12-16-Southwest","VEHICLE - STOLEN"
"7808","Noite-2014-11-18-Southwest","BATTERY - SIMPLE ASSAULT"
"7809","Noite-2014-12-15-Southwest","THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER)"
"7810","Tarde-2014-12-10-Southwest","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"7811","Tarde-2014-12-15-Southwest","CRIMINAL THREATS - NO WEAPON DISPLAYED"
"7812","Tarde-2014-12-15-Southwest","CRIMINAL THREATS - NO WEAPON DISPLAYED"
"7813","Tarde-2014-12-16-Southwest","CRIMINAL THREATS - NO WEAPON DISPLAYED"
"7814","Noite-2014-12-16-Southwest","ROBBERY"
"7815","Manha-2014-12-14-Southwest","BATTERY - SIMPLE ASSAULT"
"7816","Tarde-2014-12-15-Southwest","OTHER MISCELLANEOUS CRIME"
"7817","Noite-2014-12-16-Southwest","BATTERY - SIMPLE ASSAULT"
"7818","Noite-2014-12-16-Southwest","BATTERY WITH SEXUAL CONTACT"
"7819","Noite-2014-12-16-Southwest","BURGLARY FROM VEHICLE"
"7820","Madrugada-2014-12-11-Southwest","THEFT PLAIN - PETTY ($950 & UNDER)"
"7821","Tarde-2014-12-16-Southwest","THEFT PLAIN - PETTY ($950 & UNDER)"
"7822","Tarde-2014-12-16-Southwest","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"7823","Madrugada-2014-12-16-Hollenbeck","THEFT PLAIN - PETTY ($950 & UNDER)"
"7824","Noite-2014-12-15-Hollenbeck","BURGLARY FROM VEHICLE"
"7825","Madrugada-2014-12-16-Hollenbeck","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"7826","Madrugada-2014-12-16-Hollenbeck","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"7827","Madrugada-2014-12-16-Hollenbeck","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"7828","Madrugada-2014-12-16-Hollenbeck","BATTERY - SIMPLE ASSAULT"
"7829","Noite-2014-12-15-Hollenbeck","VEHICLE - STOLEN"
"7830","Tarde-2014-12-15-Hollenbeck","BURGLARY"
"7831","Noite-2014-12-16-Hollenbeck","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"7832","Noite-2014-12-15-Hollenbeck","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"7833","Tarde-2014-12-16-Hollenbeck","VIOLATION OF COURT ORDER"
"7834","Manha-2014-12-16-Hollenbeck","VEHICLE - STOLEN"
"7835","Tarde-2014-12-15-Hollenbeck","THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER)"
"7836","Tarde-2014-12-15-Hollenbeck","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"7837","Noite-2014-12-16-Hollenbeck","THEFT PLAIN - PETTY ($950 & UNDER)"
"7838","Madrugada-2014-12-12-Hollenbeck","BURGLARY FROM VEHICLE"
"7839","Tarde-2014-12-16-Hollenbeck","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"7840","Noite-2014-12-16-Harbor","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"7841","Noite-2014-12-15-Harbor","THEFT PLAIN - PETTY ($950 & UNDER)"
"7842","Tarde-2014-12-13-Harbor","THEFT OF IDENTITY"
"7843","Tarde-2014-12-15-Harbor","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"7844","Madrugada-2014-12-16-Harbor","BATTERY - SIMPLE ASSAULT"
"7845","Noite-2014-12-13-Harbor","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
"7846","Tarde-2014-12-16-Harbor","THEFT OF IDENTITY"
"7847","Tarde-2014-12-16-Harbor","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"7848","Noite-2014-12-08-Harbor","BATTERY WITH SEXUAL CONTACT"
"7849","Noite-2014-12-16-Harbor","ROBBERY"
"7850","Tarde-2014-12-16-Harbor","VIOLATION OF RESTRAINING ORDER"
"7851","Noite-2014-12-16-Harbor","BATTERY - SIMPLE ASSAULT"
"7852","Madrugada-2014-12-12-Harbor","BURGLARY FROM VEHICLE"
"7853","Tarde-2014-11-26-Harbor","EXTORTION"
"7854","Tarde-2014-12-15-Hollywood","BATTERY - SIMPLE ASSAULT"
"7855","Tarde-2014-12-15-Hollywood","BATTERY - SIMPLE ASSAULT"
"7856","Tarde-2014-12-15-Hollywood","THEFT PLAIN - PETTY ($950 & UNDER)"
"7857","Tarde-2014-12-13-Hollywood","THEFT PLAIN - PETTY ($950 & UNDER)"
"7858","Tarde-2014-12-15-Hollywood","THEFT PLAIN - PETTY ($950 & UNDER)"
"7859","Manha-2014-12-14-Hollywood","THEFT PLAIN - PETTY ($950 & UNDER)"
"7860","Madrugada-2014-12-16-Hollywood","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"7861","Tarde-2014-11-30-Hollywood","BURGLARY"
"7862","Madrugada-2014-12-16-Hollywood","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"7863","Manha-2014-12-16-Hollywood","ATTEMPTED ROBBERY"
"7864","Manha-2014-12-16-Hollywood","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"7865","Noite-2014-12-15-Hollywood","BATTERY - SIMPLE ASSAULT"
"7866","Tarde-2014-12-15-Hollywood","THEFT OF IDENTITY"
"7867","Manha-2014-11-01-Hollywood","THEFT OF IDENTITY"
"7868","Noite-2014-12-11-Hollywood","THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER)"
"7869","Tarde-2014-12-11-Hollywood","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"7870","Noite-2014-11-15-Hollywood","THEFT PLAIN - PETTY ($950 & UNDER)"
"7871","Tarde-2014-11-04-Hollywood","THEFT OF IDENTITY"
"7872","Tarde-2014-12-16-Hollywood","THEFT PLAIN - PETTY ($950 & UNDER)"
"7873","Madrugada-2014-12-13-Hollywood","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
"7874","Noite-2014-12-15-Hollywood","BURGLARY"
"7875","Manha-2014-12-16-Hollywood","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"7876","Madrugada-2014-12-16-Hollywood","THEFT PLAIN - PETTY ($950 & UNDER)"
"7877","Tarde-2014-12-16-Hollywood","THEFT OF IDENTITY"
"7878","Tarde-2014-12-16-Hollywood","VEHICLE - STOLEN"
"7879","Noite-2014-12-15-Hollywood","BURGLARY FROM VEHICLE"
"7880","Manha-2014-12-16-Hollywood","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"7881","Manha-2014-11-01-Hollywood","FALSE IMPRISONMENT"
"7882","Tarde-2014-12-16-Hollywood","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"7883","Manha-2014-12-16-Hollywood","BURGLARY"
"7884","Noite-2014-12-16-Hollywood","ROBBERY"
"7885","Madrugada-2014-12-07-Hollywood","BURGLARY FROM VEHICLE"
"7886","Noite-2014-12-13-Hollywood","THEFT PLAIN - PETTY ($950 & UNDER)"
"7887","Manha-2014-12-16-Hollywood","BURGLARY, ATTEMPTED"
"7888","Tarde-2014-12-06-Hollywood","CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT"
"7889","Madrugada-2014-12-16-Wilshire","BURGLARY"
"7890","Noite-2014-12-14-Wilshire","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"7891","Noite-2014-12-15-Wilshire","BIKE - STOLEN"
"7892","Noite-2014-12-15-Wilshire","VEHICLE - STOLEN"
"7893","Noite-2014-12-15-Wilshire","BURGLARY FROM VEHICLE"
"7894","Madrugada-2014-12-16-Wilshire","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"7895","Noite-2014-12-15-Wilshire","BATTERY - SIMPLE ASSAULT"
"7896","Manha-2014-12-16-Wilshire","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"7897","Tarde-2014-11-03-Wilshire","ARSON"
"7898","Manha-2014-12-16-Wilshire","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"7899","Tarde-2014-12-15-Wilshire","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"7900","Manha-2014-12-16-Wilshire","BURGLARY"
"7901","Madrugada-2014-12-07-Wilshire","BURGLARY"
"7902","Madrugada-2014-12-13-Wilshire","TRESPASSING"
"7903","Manha-2014-12-16-Wilshire","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
"7904","Manha-2014-11-28-Wilshire","THEFT PLAIN - PETTY ($950 & UNDER)"
"7905","Noite-2014-12-16-Wilshire","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"7906","Manha-2014-11-24-Wilshire","THEFT OF IDENTITY"
"7907","Tarde-2014-12-16-Wilshire","BATTERY - SIMPLE ASSAULT"
"7908","Tarde-2014-11-29-Wilshire","THEFT PLAIN - PETTY ($950 & UNDER)"
"7909","Noite-2014-12-16-Wilshire","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"7910","Madrugada-2014-12-15-West LA","THEFT PLAIN - PETTY ($950 & UNDER)"
"7911","Manha-2014-12-16-West LA","BURGLARY"
"7912","Noite-2014-12-15-West LA","BURGLARY"
"7913","Tarde-2014-12-15-West LA","VEHICLE - STOLEN"
"7914","Noite-2014-12-15-West LA","BURGLARY FROM VEHICLE"
"7915","Madrugada-2014-12-16-West LA","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"7916","Tarde-2014-12-16-West LA","BATTERY - SIMPLE ASSAULT"
"7917","Manha-2014-12-15-West LA","BURGLARY"
"7918","Tarde-2014-12-16-West LA","BURGLARY"
"7919","Noite-2014-12-15-West LA","BURGLARY FROM VEHICLE"
"7920","Noite-2014-12-15-West LA","BURGLARY FROM VEHICLE"
"7921","Tarde-2014-12-14-West LA","BURGLARY FROM VEHICLE"
"7922","Manha-2014-12-10-West LA","CRIMINAL THREATS - NO WEAPON DISPLAYED"
"7923","Madrugada-2014-12-16-West LA","BATTERY - SIMPLE ASSAULT"
"7924","Madrugada-2014-12-16-West LA","OTHER MISCELLANEOUS CRIME"
"7925","Manha-2014-12-16-West LA","THEFT PLAIN - PETTY ($950 & UNDER)"
"7926","Tarde-2014-12-16-West LA","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"7927","Manha-2014-12-15-West LA","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"7928","Tarde-2014-12-16-West LA","BATTERY - SIMPLE ASSAULT"
"7929","Tarde-2014-12-16-West LA","BATTERY - SIMPLE ASSAULT"
"7930","Tarde-2014-12-09-Van Nuys","THEFT PLAIN - PETTY ($950 & UNDER)"
"7931","Tarde-2014-12-09-Van Nuys","THEFT PLAIN - PETTY ($950 & UNDER)"
"7932","Tarde-2014-12-16-Van Nuys","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"7933","Tarde-2014-12-16-Van Nuys","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"7934","Tarde-2014-12-16-Van Nuys","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"7935","Noite-2014-12-16-Van Nuys","ROBBERY"
"7936","Noite-2014-12-12-Van Nuys","VEHICLE - STOLEN"
"7937","Tarde-2014-12-05-Van Nuys","THEFT OF IDENTITY"
"7938","Tarde-2014-11-04-Van Nuys","THEFT OF IDENTITY"
"7939","Manha-2014-12-12-Van Nuys","THEFT PLAIN - PETTY ($950 & UNDER)"
"7940","Tarde-2014-12-16-Van Nuys","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"7941","Noite-2014-12-16-Van Nuys","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"7942","Noite-2014-12-16-Van Nuys","THEFT PLAIN - PETTY ($950 & UNDER)"
"7943","Tarde-2014-12-10-Van Nuys","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
"7944","Tarde-2014-12-16-Van Nuys","ATTEMPTED ROBBERY"
"7945","Manha-2014-12-16-Van Nuys","TRESPASSING"
"7946","Madrugada-2014-12-16-Van Nuys","BATTERY WITH SEXUAL CONTACT"
"7947","Tarde-2014-12-16-Van Nuys","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"7948","Tarde-2014-12-11-Van Nuys","TRESPASSING"
"7949","Tarde-2014-12-16-Van Nuys","THEFT PLAIN - PETTY ($950 & UNDER)"
"7950","Noite-2014-12-15-Van Nuys","BURGLARY FROM VEHICLE"
"7951","Manha-2014-12-16-Van Nuys","BURGLARY FROM VEHICLE"
"7952","Tarde-2014-12-15-Van Nuys","THEFT PLAIN - PETTY ($950 & UNDER)"
"7953","Tarde-2014-12-15-Van Nuys","THEFT PLAIN - PETTY ($950 & UNDER)"
"7954","Tarde-2014-12-16-Van Nuys","CRIMINAL THREATS - NO WEAPON DISPLAYED"
"7955","Noite-2014-12-15-Van Nuys","BURGLARY FROM VEHICLE"
"7956","Noite-2014-12-08-Van Nuys","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"7957","Noite-2014-12-16-Van Nuys","THEFT PLAIN - PETTY ($950 & UNDER)"
"7958","Tarde-2014-12-13-West Valley","VEHICLE - STOLEN"
"7959","Manha-2014-12-06-West Valley","THEFT OF IDENTITY"
"7960","Madrugada-2014-12-12-West Valley","THEFT OF IDENTITY"
"7961","Manha-2014-12-16-West Valley","DISTURBING THE PEACE"
"7962","Manha-2014-12-15-West Valley","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"7963","Tarde-2014-12-16-West Valley","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"7964","Noite-2014-12-12-West Valley","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"7965","Manha-2014-12-13-West Valley","LETTERS, LEWD"
"7966","Tarde-2014-12-16-West Valley","BATTERY - SIMPLE ASSAULT"
"7967","Manha-2014-12-16-West Valley","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"7968","Tarde-2014-12-16-West Valley","THEFT OF IDENTITY"
"7969","Tarde-2014-12-16-West Valley","BURGLARY"
"7970","Tarde-2014-12-16-West Valley","VEHICLE - STOLEN"
"7971","Tarde-2014-12-16-West Valley","ROBBERY"
"7972","Manha-2014-12-16-West Valley","BURGLARY, ATTEMPTED"
"7973","Noite-2014-12-11-West Valley","BURGLARY FROM VEHICLE"
"7974","Manha-2014-12-16-West Valley","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"7975","Noite-2014-12-15-Northeast","BIKE - STOLEN"
"7976","Madrugada-2014-12-16-Northeast","BATTERY - SIMPLE ASSAULT"
"7977","Noite-2014-12-12-Northeast","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
"7978","Madrugada-2014-12-16-Northeast","ROBBERY"
"7979","Manha-2014-12-14-Northeast","BURGLARY FROM VEHICLE"
"7980","Noite-2014-12-15-Northeast","VEHICLE - STOLEN"
"7981","Madrugada-2014-12-16-Northeast","ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER"
"7982","Madrugada-2014-12-16-Northeast","ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER"
"7983","Tarde-2014-12-15-Northeast","THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER)"
"7984","Noite-2014-12-15-Northeast","BURGLARY FROM VEHICLE"
"7985","Noite-2014-12-15-Northeast","THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER)"
"7986","Noite-2014-12-15-Northeast","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"7987","Madrugada-2014-12-16-Northeast","VEHICLE - STOLEN"
"7988","Tarde-2014-12-13-Northeast","BIKE - STOLEN"
"7989","Manha-2014-12-16-Northeast","ROBBERY"
"7990","Tarde-2014-12-15-Northeast","VEHICLE - STOLEN"
"7991","Noite-2014-12-13-Northeast","THEFT OF IDENTITY"
"7992","Tarde-2014-12-05-Northeast","THEFT OF IDENTITY"
"7993","Tarde-2014-12-16-Northeast","THEFT PLAIN - PETTY ($950 & UNDER)"
"7994","Tarde-2014-12-16-Northeast","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"7995","Manha-2014-12-16-Northeast","BURGLARY FROM VEHICLE, ATTEMPTED"
"7996","Tarde-2014-12-15-Northeast","OTHER MISCELLANEOUS CRIME"
"7997","Tarde-2014-12-16-Northeast","BIKE - STOLEN"
"7998","Tarde-2014-12-16-Northeast","THEFT PLAIN - PETTY ($950 & UNDER)"
"7999","Noite-2014-12-16-Northeast","BATTERY - SIMPLE ASSAULT"
"8000","Tarde-2014-12-16-Northeast","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"8001","Noite-2014-12-16-Northeast","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"8002","Manha-2014-12-15-77th Street","CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT"
"8003","Manha-2014-12-15-77th Street","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"8004","Manha-2014-12-15-77th Street","CRIMINAL THREATS - NO WEAPON DISPLAYED"
"8005","Noite-2014-12-15-77th Street","THEFT PLAIN - PETTY ($950 & UNDER)"
"8006","Tarde-2014-12-15-77th Street","CHILD ENDANGERMENT/NEG."
"8007","Madrugada-2014-12-16-77th Street","VEHICLE - STOLEN"
"8008","Manha-2014-12-14-77th Street","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"8009","Tarde-2014-12-15-77th Street","CRIMINAL THREATS - NO WEAPON DISPLAYED"
"8010","Tarde-2014-12-13-77th Street","OTHER MISCELLANEOUS CRIME"
"8011","Noite-2014-12-14-77th Street","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"8012","Noite-2014-12-15-77th Street","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"8013","Tarde-2014-12-15-77th Street","BURGLARY"
"8014","Tarde-2014-12-15-77th Street","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"8015","Manha-2014-12-14-77th Street","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
"8016","Tarde-2014-12-08-77th Street","BUNCO, GRAND THEFT"
"8017","Noite-2014-12-15-77th Street","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"8018","Madrugada-2014-12-16-77th Street","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"8019","Tarde-2014-12-14-77th Street","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"8020","Tarde-2014-12-13-77th Street","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"8021","Noite-2014-12-12-77th Street","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"8022","Noite-2014-12-07-77th Street","THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER)"
"8023","Tarde-2014-12-15-77th Street","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"8024","Noite-2014-12-14-77th Street","VEHICLE - STOLEN"
"8025","Manha-2014-12-16-77th Street","VEHICLE - STOLEN"
"8026","Noite-2014-12-15-77th Street","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"8027","Tarde-2014-12-14-77th Street","CRIMINAL THREATS - NO WEAPON DISPLAYED"
"8028","Tarde-2014-12-03-77th Street","BUNCO, PETTY THEFT"
"8029","Manha-2014-12-14-77th Street","THREATENING PHONE CALLS/LETTERS"
"8030","Noite-2014-12-15-77th Street","BATTERY - SIMPLE ASSAULT"
"8031","Noite-2014-12-15-77th Street","BATTERY - SIMPLE ASSAULT"
"8032","Madrugada-2014-12-16-77th Street","ROBBERY"
"8033","Manha-2014-12-16-77th Street","VEHICLE - STOLEN"
"8034","Madrugada-2014-12-16-77th Street","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"8035","Manha-2014-12-16-77th Street","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"8036","Noite-2014-12-15-77th Street","THEFT PLAIN - PETTY ($950 & UNDER)"
"8037","Noite-2014-12-15-77th Street","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"8038","Noite-2014-12-15-77th Street","VEHICLE - STOLEN"
"8039","Manha-2014-12-16-77th Street","VEHICLE - STOLEN"
"8040","Tarde-2014-12-16-77th Street","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"8041","Tarde-2014-12-15-77th Street","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"8042","Madrugada-2014-12-15-77th Street","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
"8043","Tarde-2014-12-16-77th Street","BURGLARY FROM VEHICLE"
"8044","Manha-2014-12-15-77th Street","BURGLARY"
"8045","Tarde-2014-12-16-77th Street","CRIMINAL THREATS - NO WEAPON DISPLAYED"
"8046","Manha-2014-12-16-77th Street","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"8047","Tarde-2014-12-10-77th Street","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"8048","Noite-2014-11-28-77th Street","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"8049","Noite-2014-12-09-77th Street","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
"8050","Tarde-2014-12-16-77th Street","THEFT PLAIN - PETTY ($950 & UNDER)"
"8051","Madrugada-2014-12-16-Newton","KIDNAPPING"
"8052","Madrugada-2014-12-16-Newton","BRANDISH WEAPON"
"8053","Manha-2014-12-16-Newton","VEHICLE - STOLEN"
"8054","Noite-2014-12-15-Newton","VEHICLE - STOLEN"
"8055","Tarde-2014-12-14-Newton","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"8056","Manha-2014-12-16-Newton","CONTRIBUTING"
"8057","Noite-2014-12-15-Newton","VEHICLE - STOLEN"
"8058","Noite-2014-12-15-Newton","BURGLARY"
"8059","Tarde-2014-12-10-Newton","OTHER MISCELLANEOUS CRIME"
"8060","Manha-2014-12-16-Newton","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"8061","Manha-2014-12-16-Newton","COUNTERFEIT"
"8062","Noite-2014-12-13-Newton","VEHICLE - STOLEN"
"8063","Tarde-2014-12-16-Newton","BATTERY - SIMPLE ASSAULT"
"8064","Tarde-2014-12-16-Newton","LETTERS, LEWD"
"8065","Tarde-2014-12-16-Newton","THEFT OF IDENTITY"
"8066","Tarde-2014-12-16-Newton","LETTERS, LEWD"
"8067","Noite-2014-12-15-Newton","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"8068","Tarde-2014-12-16-Newton","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"8069","Tarde-2014-12-14-Newton","THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER)"
"8070","Manha-2014-12-13-Newton","BURGLARY"
"8071","Noite-2014-12-16-Newton","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"8072","Noite-2014-12-16-Newton","VIOLATION OF RESTRAINING ORDER"
"8073","Tarde-2014-12-16-Newton","THEFT PLAIN - PETTY ($950 & UNDER)"
"8074","Noite-2014-12-16-Newton","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"8075","Noite-2014-12-15-Pacific","VEHICLE - STOLEN"
"8076","Tarde-2014-12-11-Pacific","SEX, UNLAWFUL"
"8077","Manha-2014-12-15-Pacific","BURGLARY"
"8078","Tarde-2014-12-16-Pacific","VEHICLE - STOLEN"
"8079","Noite-2014-11-14-Pacific","EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)"
"8080","Manha-2014-11-06-Pacific","EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)"
